image_name,tags
file_5099,primary partly_cloudy
file_51,clear primary road habitation agriculture
file_510,clear primary road water
file_5100,clear primary
file_5101,clear primary
file_5102,primary road agriculture partly_cloudy
file_5103,clear primary
file_5104,primary partly_cloudy
file_5105,clear primary road agriculture
file_5106,clear primary
file_5107,clear primary agriculture water
file_5108,clear primary
file_5109,clear primary road habitation agriculture
file_511,primary haze
file_5110,primary
file_5111,clear primary
file_5112,clear primary road habitation
file_5113,primary haze
file_5114,clear primary
file_5115,clear primary
file_5116,clear primary road agriculture
file_5117,clear primary agriculture
file_5118,primary agriculture partly_cloudy
file_5119,clear primary
file_512,clear primary water
file_5120,cloudy
file_5121,clear primary water
file_5122,clear primary water
file_5123,primary road habitation agriculture partly_cloudy
file_5124,clear primary road habitation agriculture
file_5125,clear primary
file_5126,clear primary agriculture
file_5127,clear primary
file_5128,clear primary
file_5129,primary road habitation agriculture partly_cloudy
file_513,primary partly_cloudy
file_5130,primary partly_cloudy
file_5131,primary agriculture partly_cloudy
file_5132,clear primary road agriculture
file_5133,clear primary
file_5134,clear primary
file_5135,clear primary
file_5136,clear primary agriculture
file_5137,clear primary
file_5138,clear primary
file_5139,primary partly_cloudy
file_514,clear primary road water
file_5140,primary haze
file_5141,primary partly_cloudy
file_5142,primary road agriculture partly_cloudy
file_5143,clear primary road agriculture
file_5144,clear primary water
file_5145,clear primary agriculture water
file_5146,clear primary agriculture
file_5147,primary agriculture partly_cloudy
file_5148,clear primary
file_5149,clear primary agriculture
file_515,clear primary
file_5150,clear primary
file_5151,clear primary agriculture
file_5152,clear primary road habitation agriculture
file_5153,primary haze
file_5154,clear primary
file_5155,clear primary road water
file_5156,clear primary
file_5157,primary cultivation agriculture partly_cloudy
file_5158,clear primary water
file_5159,clear primary
file_516,cloudy
file_5160,clear primary agriculture
file_5161,clear primary
file_5162,clear primary road habitation agriculture
file_5163,primary partly_cloudy
file_5164,clear primary
file_5165,clear primary road habitation agriculture
file_5166,clear primary
file_5167,clear primary
file_5168,clear primary agriculture
file_5169,clear primary road agriculture
file_517,clear primary
file_5170,clear primary road habitation
file_5171,clear primary
file_5172,cloudy
file_5173,clear primary
file_5174,clear primary agriculture
file_5175,clear primary artisinal_mine water
file_5176,clear primary road water
file_5177,clear primary road agriculture
file_5178,clear primary
file_5179,clear primary
file_518,clear primary
file_5180,primary agriculture water partly_cloudy
file_5181,clear primary road agriculture water
file_5182,primary haze agriculture
file_5183,clear primary
file_5184,primary haze
file_5185,clear primary road agriculture
file_5186,clear primary water
file_5187,primary partly_cloudy
file_5188,clear primary
file_5189,cloudy
file_519,clear primary
file_5190,clear primary road habitation
file_5191,clear primary agriculture
file_5192,clear primary
file_5193,clear primary road water
file_5194,primary partly_cloudy
file_5195,clear primary road agriculture
file_5196,clear primary
file_5197,clear primary
file_5198,primary road agriculture partly_cloudy
file_5199,clear primary road agriculture
file_52,clear primary road agriculture
file_520,primary partly_cloudy
file_5200,clear primary agriculture
file_5201,clear primary
file_5202,primary partly_cloudy
file_5203,clear primary
file_5204,primary road agriculture
file_5205,primary haze
file_5206,clear primary road habitation agriculture
file_5207,clear primary
file_5208,clear primary agriculture
file_5209,primary
file_521,primary road agriculture partly_cloudy
file_5210,clear primary
file_5211,clear primary road habitation agriculture
file_5212,primary partly_cloudy
file_5213,clear primary water
file_5214,clear primary
file_5215,cloudy
file_5216,clear primary agriculture
file_5217,primary partly_cloudy
file_5218,clear primary
file_5219,cloudy
file_522,primary agriculture partly_cloudy
file_5220,primary partly_cloudy
file_5221,primary partly_cloudy
file_5222,primary partly_cloudy
file_5223,clear primary road agriculture
file_5224,clear primary
file_5225,primary partly_cloudy
file_5226,clear primary cultivation agriculture
file_5227,clear primary
file_5228,clear primary road habitation agriculture
file_5229,clear primary
file_523,cloudy
file_5230,clear primary road habitation agriculture
file_5231,clear primary
file_5232,primary haze
file_5233,clear primary
file_5234,clear primary
file_5235,clear primary
file_5236,clear primary
file_5237,
file_5238,primary haze
file_5239,primary
file_524,primary partly_cloudy
file_5240,clear primary
file_5241,clear primary
file_5242,primary partly_cloudy
file_5243,primary haze water
file_5244,clear primary road habitation agriculture
file_5245,primary road agriculture
file_5246,primary partly_cloudy
file_5247,clear primary agriculture
file_5248,clear primary water
file_5249,clear primary
file_525,clear primary
file_5250,clear primary
file_5251,clear primary
file_5252,clear primary road water
file_5253,clear primary road water
file_5254,clear primary habitation agriculture
file_5255,primary partly_cloudy
file_5256,clear primary water
file_5257,clear primary
file_5258,clear primary road habitation agriculture
file_5259,primary partly_cloudy
file_526,clear primary
file_5260,clear primary
file_5261,clear primary
file_5262,primary water partly_cloudy
file_5263,cloudy
file_5264,primary haze
file_5265,primary partly_cloudy
file_5266,cloudy
file_5267,clear primary
file_5268,clear primary
file_5269,clear primary
file_527,clear primary
file_5270,clear primary
file_5271,clear primary road habitation agriculture
file_5272,clear primary cultivation
file_5273,clear primary water
file_5274,clear primary agriculture water
file_5275,clear primary
file_5276,primary partly_cloudy
file_5277,clear primary water
file_5278,clear primary
file_5279,primary partly_cloudy
file_528,clear primary road agriculture
file_5280,clear primary agriculture
file_5281,clear primary agriculture water
file_5282,clear primary
file_5283,clear primary road habitation agriculture
file_5284,primary agriculture partly_cloudy
file_5285,primary haze
file_5286,clear primary agriculture
file_5287,clear primary
file_5288,clear primary road water
file_5289,primary agriculture partly_cloudy
file_529,clear primary agriculture water
file_5290,clear primary
file_5291,clear primary road habitation water
file_5292,clear primary
file_5293,clear primary
file_5294,primary partly_cloudy
file_5295,cloudy
file_5296,clear primary road agriculture
file_5297,clear primary road agriculture
file_5298,clear primary water
file_5299,clear primary
file_53,primary partly_cloudy
file_530,clear primary
file_5300,clear primary
file_5301,cloudy
file_5302,clear primary
file_5303,clear primary
file_5304,clear primary
file_5305,clear primary
file_5306,primary partly_cloudy
file_5307,clear primary
file_5308,clear primary road agriculture
file_5309,clear primary agriculture water
file_531,primary road agriculture partly_cloudy
file_5310,clear primary
file_5311,clear primary
file_5312,clear primary
file_5313,clear primary road habitation agriculture
file_5314,clear primary
file_5315,primary agriculture water partly_cloudy
file_5316,clear primary road agriculture water
file_5317,primary road agriculture partly_cloudy
file_5318,primary
file_5319,primary road agriculture partly_cloudy
file_532,clear primary road agriculture
file_5320,primary road agriculture partly_cloudy
file_5321,primary haze
file_5322,clear primary agriculture
file_5323,clear primary road habitation
file_5324,clear primary road agriculture water
file_5325,clear primary road agriculture
file_5326,cloudy
file_5327,clear primary
file_5328,clear primary
file_5329,clear primary
file_533,primary partly_cloudy
file_5330,clear primary road agriculture
file_5331,primary water
file_5332,clear primary
file_5333,clear primary water
file_5334,clear primary road water
file_5335,primary agriculture partly_cloudy
file_5336,primary haze agriculture
file_5337,clear primary road agriculture
file_5338,clear primary agriculture water
file_5339,clear primary
file_534,clear primary road artisinal_mine water
file_5340,clear primary
file_5341,clear primary agriculture
file_5342,clear primary
file_5343,
file_5344,clear primary road agriculture
file_5345,cloudy
file_5346,clear primary
file_5347,primary road habitation agriculture partly_cloudy
file_5348,clear primary road agriculture
file_5349,clear primary
file_535,clear primary
file_5350,clear primary
file_5351,clear primary agriculture water
file_5352,clear primary water partly_cloudy
file_5353,clear primary
file_5354,clear primary
file_5355,clear primary road water
file_5356,clear primary
file_5357,primary partly_cloudy
file_5358,clear primary
file_5359,primary partly_cloudy
file_536,clear primary
file_5360,clear primary
file_5361,clear primary water
file_5362,primary partly_cloudy
file_5363,clear primary water
file_5364,clear primary
file_5365,clear primary road agriculture
file_5366,primary partly_cloudy
file_5367,primary partly_cloudy
file_5368,clear primary
file_5369,clear primary
file_537,clear primary
file_5370,clear primary road agriculture
file_5371,
file_5372,clear primary road water
file_5373,clear primary agriculture
file_5374,clear primary
file_5375,primary haze
file_5376,clear primary
file_5377,clear primary
file_5378,clear primary water
file_5379,clear primary agriculture water
file_538,cloudy
file_5380,clear primary
file_5381,primary agriculture partly_cloudy
file_5382,clear primary road agriculture water
file_5383,clear primary road habitation agriculture
file_5384,clear primary road habitation agriculture
file_5385,clear primary
file_5386,primary partly_cloudy
file_5387,clear primary
file_5388,cloudy
file_5389,primary road agriculture
file_539,clear primary
file_5390,primary partly_cloudy
file_5391,clear primary water
file_5392,clear primary agriculture
file_5393,primary partly_cloudy
file_5394,clear primary
file_5395,primary partly_cloudy
file_5396,clear primary road agriculture
file_5397,clear primary
file_5398,clear primary
file_5399,primary partly_cloudy
file_54,primary partly_cloudy
